provider,snapshot_ingested_at_utc,event_id,sport_key,sport_title,commence_time,commence_time_valid,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,bookmaker_last_update_valid,market_key,market_last_update,market_last_update_valid,outcome_name,outcome_description,price_decimal,price_valid_decimal,point,point_present,outcome_link,outcome_sid
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,leovegas,LeoVegas,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Bucheon FC 1995,,4.75,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,leovegas,LeoVegas,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,FC Seoul,,1.65,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,leovegas,LeoVegas,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Draw,,3.45,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,unibet_uk,Unibet (UK),2026-07-19T08:57:40Z,True,h2h,2026-07-19T08:57:40Z,True,Bucheon FC 1995,,5.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,unibet_uk,Unibet (UK),2026-07-19T08:57:40Z,True,h2h,2026-07-19T08:57:40Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,unibet_uk,Unibet (UK),2026-07-19T08:57:40Z,True,h2h,2026-07-19T08:57:40Z,True,Draw,,3.5,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfred_uk,Betfred (UK),2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Bucheon FC 1995,,4.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfred_uk,Betfred (UK),2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfred_uk,Betfred (UK),2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Draw,,3.5,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,paddypower,Paddy Power,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:29Z,True,Bucheon FC 1995,,5.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,paddypower,Paddy Power,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:29Z,True,FC Seoul,,1.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,paddypower,Paddy Power,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:29Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,skybet,Sky Bet,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Bucheon FC 1995,,5.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,skybet,Sky Bet,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,FC Seoul,,1.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,skybet,Sky Bet,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Draw,,3.3,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,williamhill,William Hill,2026-07-19T08:57:01Z,True,h2h,2026-07-19T08:57:01Z,True,Bucheon FC 1995,,5.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,williamhill,William Hill,2026-07-19T08:57:01Z,True,h2h,2026-07-19T08:57:01Z,True,FC Seoul,,1.67,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,williamhill,William Hill,2026-07-19T08:57:01Z,True,h2h,2026-07-19T08:57:01Z,True,Draw,,3.5,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,coral,Coral,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Bucheon FC 1995,,4.8,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,coral,Coral,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,FC Seoul,,1.65,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,coral,Coral,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Draw,,3.3,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,ladbrokes_uk,Ladbrokes,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Bucheon FC 1995,,4.8,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,ladbrokes_uk,Ladbrokes,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,FC Seoul,,1.65,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,ladbrokes_uk,Ladbrokes,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Draw,,3.3,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h,2026-07-19T08:57:57Z,True,Bucheon FC 1995,,5.9,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h,2026-07-19T08:57:57Z,True,FC Seoul,,1.71,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h,2026-07-19T08:57:57Z,True,Draw,,3.75,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h_lay,2026-07-19T08:57:57Z,True,Bucheon FC 1995,,6.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h_lay,2026-07-19T08:57:57Z,True,FC Seoul,,1.74,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,smarkets,Smarkets,2026-07-19T08:57:57Z,True,h2h_lay,2026-07-19T08:57:57Z,True,Draw,,3.9,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betway,Betway,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:39Z,True,Bucheon FC 1995,,5.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betway,Betway,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:39Z,True,FC Seoul,,1.67,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betway,Betway,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:39Z,True,Draw,,3.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,boylesports,BoyleSports,2026-07-19T08:57:58Z,True,h2h,2026-07-19T08:57:58Z,True,Bucheon FC 1995,,4.5,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,boylesports,BoyleSports,2026-07-19T08:57:58Z,True,h2h,2026-07-19T08:57:58Z,True,FC Seoul,,1.67,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,boylesports,BoyleSports,2026-07-19T08:57:58Z,True,h2h,2026-07-19T08:57:58Z,True,Draw,,3.3,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h,2026-07-19T08:57:48Z,True,Bucheon FC 1995,,6.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h,2026-07-19T08:57:48Z,True,FC Seoul,,1.71,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h,2026-07-19T08:57:48Z,True,Draw,,3.8,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h_lay,2026-07-19T08:57:48Z,True,Bucheon FC 1995,,6.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h_lay,2026-07-19T08:57:48Z,True,FC Seoul,,1.74,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,betfair_ex_uk,Betfair,2026-07-19T08:57:48Z,True,h2h_lay,2026-07-19T08:57:48Z,True,Draw,,3.9,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,casumo,Casumo,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Bucheon FC 1995,,4.35,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,casumo,Casumo,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,casumo,Casumo,2026-07-19T08:57:19Z,True,h2h,2026-07-19T08:57:19Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,Bucheon FC 1995,,4.35,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,livescorebet,LiveScore Bet,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:28Z,True,Bucheon FC 1995,,4.35,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,livescorebet,LiveScore Bet,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:28Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,livescorebet,LiveScore Bet,2026-07-19T08:57:29Z,True,h2h,2026-07-19T08:57:28Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Bucheon FC 1995,,4.35,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,FC Seoul,,1.7,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Bucheon FC 1995,,6.0,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,FC Seoul,,1.71,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h,2026-07-19T08:57:56Z,True,Draw,,3.8,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h_lay,2026-07-19T08:57:56Z,True,Bucheon FC 1995,,6.4,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h_lay,2026-07-19T08:57:56Z,True,FC Seoul,,1.74,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,853f2b2b2c9039cef0b61b6f3b8763ff,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,Bucheon FC 1995,FC Seoul,matchbook,Matchbook,2026-07-19T08:57:56Z,True,h2h_lay,2026-07-19T08:57:56Z,True,Draw,,3.9,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,FC Anyang,,1.53,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,Gwangju FC,,5.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,grosvenor,Grosvenor,2026-07-19T08:57:39Z,True,h2h,2026-07-19T08:57:38Z,True,Draw,,3.55,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,FC Anyang,,1.53,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Gwangju FC,,5.6,True,,False,,
the_odds_api_v4,2026-07-19T08:58:03.621937Z,5617b680720024bbdb33033bccf4e11e,soccer_korea_kleague1,K League 1,2026-07-19T10:30:00Z,True,FC Anyang,Gwangju FC,virginbet,Virgin Bet,2026-07-19T08:57:38Z,True,h2h,2026-07-19T08:57:38Z,True,Draw,,3.55,True,,False,,
