provider,snapshot_ingested_at_utc,event_id,sport_key,sport_title,commence_time,commence_time_valid,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,bookmaker_last_update_valid,market_key,market_last_update,market_last_update_valid,outcome_name,outcome_description,price_decimal,price_valid_decimal,point,point_present,outcome_link,outcome_sid
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,paddypower,Paddy Power,2026-07-22T22:43:22Z,True,h2h,2026-07-22T22:43:22Z,True,Atletico Paranaense,,3.8,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,paddypower,Paddy Power,2026-07-22T22:43:22Z,True,h2h,2026-07-22T22:43:22Z,True,Sao Paulo,,1.95,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,paddypower,Paddy Power,2026-07-22T22:43:22Z,True,h2h,2026-07-22T22:43:22Z,True,Draw,,3.0,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,betfair_sb_uk,Betfair Sportsbook,2026-07-22T22:43:42Z,True,h2h,2026-07-22T22:43:42Z,True,Atletico Paranaense,,4.0,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,betfair_sb_uk,Betfair Sportsbook,2026-07-22T22:43:42Z,True,h2h,2026-07-22T22:43:42Z,True,Sao Paulo,,2.0,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,betfair_sb_uk,Betfair Sportsbook,2026-07-22T22:43:42Z,True,h2h,2026-07-22T22:43:42Z,True,Draw,,3.1,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,skybet,Sky Bet,2026-07-22T22:43:03Z,True,h2h,2026-07-22T22:43:03Z,True,Atletico Paranaense,,3.75,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,skybet,Sky Bet,2026-07-22T22:43:03Z,True,h2h,2026-07-22T22:43:03Z,True,Sao Paulo,,1.95,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,skybet,Sky Bet,2026-07-22T22:43:03Z,True,h2h,2026-07-22T22:43:03Z,True,Draw,,3.0,True,,False,,
the_odds_api_v4,2026-07-22T22:43:52.495168Z,7b0cca084d7d16ef946532414fbbcb53,soccer_brazil_campeonato,Brazil Série A,2026-07-23T00:30:00Z,True,Sao Paulo,Atletico Paranaense,smarkets,Smarkets,2026-07-22T22:43:41Z,True,h2h,2026-07-22T22:43:41Z,True,Atletico Paranaense,,4.3,True,,False,,
