provider,snapshot_ingested_at_utc,event_id,sport_key,sport_title,commence_time,commence_time_valid,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,bookmaker_last_update_valid,market_key,market_last_update,market_last_update_valid,outcome_name,outcome_description,price_decimal,price_valid_decimal,point,point_present,outcome_link,outcome_sid
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,paddypower,Paddy Power,2026-07-19T15:05:24Z,True,h2h,2026-07-19T15:05:24Z,True,GIF Sundsvall,,3.7,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,paddypower,Paddy Power,2026-07-19T15:05:24Z,True,h2h,2026-07-19T15:05:24Z,True,Norrby IF,,1.85,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,paddypower,Paddy Power,2026-07-19T15:05:24Z,True,h2h,2026-07-19T15:05:24Z,True,Draw,,3.5,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,skybet,Sky Bet,2026-07-19T15:05:06Z,True,h2h,2026-07-19T15:05:06Z,True,GIF Sundsvall,,3.5,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,skybet,Sky Bet,2026-07-19T15:05:06Z,True,h2h,2026-07-19T15:05:06Z,True,Norrby IF,,1.83,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,skybet,Sky Bet,2026-07-19T15:05:06Z,True,h2h,2026-07-19T15:05:06Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,betfair_sb_uk,Betfair Sportsbook,2026-07-19T14:53:27Z,True,h2h,2026-07-19T14:53:27Z,True,GIF Sundsvall,,3.8,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,betfair_sb_uk,Betfair Sportsbook,2026-07-19T14:53:27Z,True,h2h,2026-07-19T14:53:27Z,True,Norrby IF,,1.91,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,betfair_sb_uk,Betfair Sportsbook,2026-07-19T14:53:27Z,True,h2h,2026-07-19T14:53:27Z,True,Draw,,3.6,True,,False,,
the_odds_api_v4,2026-07-19T15:05:35.051985Z,417b2a57e816c001cc95135d33d234c8,soccer_sweden_superettan,Superettan - Sweden,2026-07-20T17:00:00Z,True,Norrby IF,GIF Sundsvall,sport888,888sport,2026-07-19T15:05:14Z,True,h2h,2026-07-19T15:05:14Z,True,GIF Sundsvall,,3.7,True,,False,,
