provider,snapshot_ingested_at_utc,event_id,sport_key,sport_title,commence_time,commence_time_valid,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,bookmaker_last_update_valid,market_key,market_last_update,market_last_update_valid,outcome_name,outcome_description,price_decimal,price_valid_decimal,point,point_present,outcome_link,outcome_sid
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,virginbet,Virgin Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,Ilves Tampere,,2.43,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,virginbet,Virgin Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,TPS Turku,,2.55,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,virginbet,Virgin Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,livescorebet,LiveScore Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,Ilves Tampere,,2.43,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,livescorebet,LiveScore Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,TPS Turku,,2.55,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,livescorebet,LiveScore Bet,2026-07-20T04:26:46Z,True,h2h,2026-07-20T04:26:46Z,True,Draw,,3.4,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,grosvenor,Grosvenor,2026-07-20T04:26:28Z,True,h2h,2026-07-20T04:26:27Z,True,Ilves Tampere,,2.45,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,grosvenor,Grosvenor,2026-07-20T04:26:28Z,True,h2h,2026-07-20T04:26:27Z,True,TPS Turku,,2.55,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,grosvenor,Grosvenor,2026-07-20T04:26:28Z,True,h2h,2026-07-20T04:26:27Z,True,Draw,,3.45,True,,False,,
the_odds_api_v4,2026-07-20T04:27:00.390645Z,c04f5ccec011962051bf85a1b047b865,soccer_finland_veikkausliiga,Veikkausliiga - Finland,2026-07-20T15:00:00Z,True,TPS Turku,Ilves Tampere,leovegas,LeoVegas,2026-07-20T04:26:37Z,True,h2h,2026-07-20T04:26:37Z,True,Ilves Tampere,,2.5,True,,False,,
